-9.421,-113.615,-9.59773e-05
-9.42,-113.603,-9.61931e-05
-9.419,-113.591,-9.64091e-05
-9.418,-113.579,-9.66254e-05
-9.417,-113.568,-9.68418e-05
-9.416,-113.556,-9.70584e-05
-9.415,-113.544,-9.72752e-05
-9.414,-113.532,-9.74922e-05
-9.413,-113.52,-9.77094e-05
-9.412,-113.508,-9.79269e-05
-9.411,-113.496,-9.81445e-05
-9.41,-113.484,-9.83623e-05
-9.409,-113.473,-9.85804e-05
-9.408,-113.461,-9.87986e-05
-9.407,-113.449,-9.90171e-05
-9.406,-113.437,-9.92357e-05
-9.405,-113.425,-9.94546e-05
-9.404,-113.413,-9.96736e-05
-9.403,-113.401,-9.98929e-05
-9.402,-113.389,-0.000100112
-9.401,-113.377,-0.000100332
-9.4,-113.366,-0.000100552
-9.399,-113.354,-0.000100772
-9.398,-113.342,-0.000100992
-9.397,-113.33,-0.000101213
-9.396,-113.318,-0.000101433
-9.395,-113.306,-0.000101654
-9.394,-113.294,-0.000101876
-9.393,-113.282,-0.000102097
-9.392,-113.271,-0.000102318
-9.391,-113.259,-0.00010254
-9.39,-113.247,-0.000102762
-9.389,-113.235,-0.000102984
-9.388,-113.223,-0.000103207
-9.387,-113.211,-0.000103429
-9.386,-113.199,-0.000103652
-9.385,-113.187,-0.000103875
-9.384,-113.176,-0.000104098
-9.383,-113.164,-0.000104321
-9.382,-113.152,-0.000104545
-9.381,-113.14,-0.000104769
-9.38,-113.128,-0.000104993
-9.379,-113.116,-0.000105217
-9.378,-113.104,-0.000105442
-9.377,-113.092,-0.000105666
-9.376,-113.08,-0.000105891
-9.375,-113.069,-0.000106116
-9.374,-113.057,-0.000106341
-9.373,-113.045,-0.000106567
-9.372,-113.033,-0.000106793
-9.371,-113.021,-0.000107019
-9.37,-113.009,-0.000107245
-9.369,-112.997,-0.000107471
-9.368,-112.985,-0.000107698
-9.367,-112.974,-0.000107924
-9.366,-112.962,-0.000108151
-9.365,-112.95,-0.000108379
-9.364,-112.938,-0.000108606
-9.363,-112.926,-0.000108834
-9.362,-112.914,-0.000109061
-9.361,-112.902,-0.000109289
-9.36,-112.89,-0.000109518
-9.359,-112.879,-0.000109746
-9.358,-112.867,-0.000109975
-9.357,-112.855,-0.000110204
-9.356,-112.843,-0.000110433
-9.355,-112.831,-0.000110662
-9.354,-112.819,-0.000110892
-9.353,-112.807,-0.000111121
-9.352,-112.795,-0.000111351
-9.351,-112.784,-0.000111581
-9.35,-112.772,-0.000111812
-9.349,-112.76,-0.000112042
-9.348,-112.748,-0.000112273
-9.347,-112.736,-0.000112504
-9.346,-112.724,-0.000112735
-9.345,-112.712,-0.000112967
-9.344,-112.7,-0.000113199
-9.343,-112.689,-0.00011343
-9.342,-112.677,-0.000113663
-9.341,-112.665,-0.000113895
-9.34,-112.653,-0.000114127
-9.339,-112.641,-0.00011436
-9.338,-112.629,-0.000114593
-9.337,-112.617,-0.000114826
-9.336,-112.605,-0.00011506
-9.335,-112.593,-0.000115293
-9.334,-112.582,-0.000115527
-9.333,-112.57,-0.000115761
-9.332,-112.558,-0.000115995
-9.331,-112.546,-0.00011623
-9.33,-112.534,-0.000116465
-9.329,-112.522,-0.0001167
-9.328,-112.51,-0.000116935
-9.327,-112.498,-0.00011717
-9.326,-112.487,-0.000117406
-9.325,-112.475,-0.000117642
-9.324,-112.463,-0.000117878
-9.323,-112.451,-0.000118114
-9.322,-112.439,-0.00011835
-9.321,-112.427,-0.000118587
-9.32,-112.415,-0.000118824
